target,target_label,prediction,prediction_label,count
1186,壮,4731,肛,1
1187,声,99,亨,1
1187,声,3745,甫,1
1188,壳,5289,虎,1
1189,壶,1921,悫,1
1189,壶,5172,葫,1
1190,壹,108,亶,1
1190,壹,4339,箜,1
1190,壹,5205,蓉,1
1190,壹,5267,薹,1
1191,夂,0,々,1
1191,夂,47,久,1
1193,备,682,各,1
1193,备,3483,爸,1
1194,复,95,交,1
1194,复,5775,贫,1
1195,夏,631,厦,1
1195,夏,5055,荑,1
1195,夏,5150,萝,1
1195,夏,5740,豆,1
1195,夏,6636,雯,1
1195,夏,7113,麦,1
1197,夕,641,又,1
1197,夕,1191,夂,1
1197,夕,1397,宀,1
1198,外,133,仙,1
1198,外,2866,死,1
1200,多,688,名,1
1200,多,779,咬,1
1200,多,1245,好,1
1201,夜,188,佃,1
1201,夜,1701,庭,1
1201,夜,5093,莜,1
1201,夜,5371,蜒,1
1202,够,3548,狡,1
1202,够,4559,缎,1
1202,够,7047,鸲,1
1205,大,8,下,1
1205,大,374,六,1
1205,大,1207,太,1
1205,大,3353,火,1
1205,大,3524,犬,1
1206,天,592,卞,1
1206,天,665,叭,1
1206,天,1205,大,1
1206,天,1210,夭,1
1206,天,1485,尺,1
1206,天,2979,沃,1
1207,太,5,丈,1
1207,太,1476,尢,1
1207,太,1612,左,1
1207,太,3476,爪,1
1208,夫,636,去,1
1208,夫,690,吏,1
1208,夫,1485,尺,1
1209,夬,595,卡,1
1210,夭,1185,壬,1
1210,夭,1205,大,1
1210,夭,2416,无,1
1211,央,1209,夬,1
1211,央,1217,夹,1
1211,央,1471,尖,1
1211,央,1824,忠,1
1212,夯,76,予,1
1212,夯,1218,夺,1
1213,失,413,决,1
1213,失,1208,夫,1
1213,失,1214,头,1
1213,失,1471,尖,1
1214,头,1208,夫,1
1214,头,3353,火,1
1214,头,5598,认,1
1215,夷,5055,荑,1
1216,夸,1220,奁,1
1216,夸,1686,库,1
1217,夹,1208,夫,1
1217,夹,1209,夬,1
1217,夹,1214,头,1
1217,夹,1215,夷,1
1217,夹,6349,铗,1
1218,夺,1110,埒,1
1218,夺,1223,奇,1
1218,夺,1458,寺,1
1218,夺,1460,导,1
1223,奇,814,哥,1
1223,奇,1218,夺,1
1223,奇,6663,青,1
1224,奈,1216,夸,1
1224,奈,1379,孛,1
1224,奈,5148,萘,1
1225,奉,2451,春,1
1226,奋,1108,城,1
1226,奋,6826,首,1
1227,奎,1233,套,1
1228,奏,2246,揍,1
1228,奏,2819,橐,1
1230,奔,1731,弄,1
1230,奔,1732,弇,1
1231,奕,1733,弈,1
1232,奖,820,哭,1
1233,套,1227,奎,1
1233,套,6019,辰,1
1236,奠,4626,美,1
1236,奠,5032,茧,1
1236,奠,5099,莫,1
1237,奢,4370,篱,1
1238,奥,382,具,1
1238,奥,3020,泉,1
1238,奥,4442,累,1
1238,奥,4877,臭,1
1239,奭,2459,昶,1
1239,奭,3486,爽,1
1240,女,3,七,1
1240,女,54,乎,1
1240,女,1726,廿,1
1241,奴,645,双,1
1241,奴,646,反,1
1241,奴,676,叹,1
1241,奴,1245,好,1
1241,奴,1247,如,1
1243,奸,5008,苹,1
1243,奸,5648,诚,1
1243,奸,5961,轩,1
1244,她,1036,地,1
1244,她,1247,如,1
1244,她,2900,比,1
1245,好,552,匆,1
1245,好,1243,奸,1
1245,好,1246,妁,1
1245,好,1253,妊,1
1247,如,453,切,1
1247,如,759,和,1
1247,如,1242,奶,1
1247,如,1259,妙,1
1248,妃,1244,她,1
1248,妃,1265,妩,1
1248,妃,1266,妪,1
1248,妃,1300,娆,1
1249,妄,1281,委,1
1249,妄,5003,苫,1
1250,妆,3529,状,1
1251,妇,3890,白,1
1252,妈,1242,奶,1
1252,妈,1245,好,1
1252,妈,1251,妇,1
1252,妈,5310,蚂,1
1253,妊,1251,妇,1
1253,妊,1258,妗,1
1253,妊,1276,始,1
1253,妊,1278,姑,1
1253,妊,1280,姓,1
1253,妊,4473,纴,1
1254,妍,1243,奸,1
1255,妒,1242,奶,1
1255,妒,1258,妗,1
1255,妒,1262,妤,1
1255,妒,2643,栌,1
1256,妓,1241,奴,1
1256,妓,6288,钕,1
1257,妖,59,乔,1
1257,妖,1253,妊,1
1257,妖,3621,玦,1
1257,妖,3693,瑶,1
1258,妗,1267,妫,1
1259,妙,1251,妇,1
1259,妙,1264,妨,1
1259,妙,5087,莎,1
1261,妣,1258,妗,1
1261,妣,1279,姒,1
1263,妥,1249,妄,1
1263,妥,1285,姜,1
1263,妥,1378,孚,1
1263,妥,2905,毛,1
1263,妥,3478,爰,1
1263,妥,3718,瓞,1
1263,妥,7168,齿,1
1264,妨,1258,妗,1
1264,妨,1276,始,1
1267,妫,522,动,1
1268,妮,1088,垠,1
1268,妮,1306,娓,1
1270,妲,1247,如,1
1271,妹,1336,媒,1
1272,妻,5142,萋,1
1272,妻,5551,要,1
1273,妾,1249,妄,1
1273,妾,1263,妥,1
1273,妾,5083,荽,1
1274,姆,1286,姝,1
1275,姊,1255,妒,1
1276,始,1264,妨,1
1276,始,1278,姑,1
1276,始,1280,姓,1
1276,始,1287,姞,1
1276,始,1944,惦,1
1276,始,5791,贻,1
1277,姐,754,咀,1
1277,姐,1246,妁,1
1277,姐,1251,妇,1
1277,姐,1260,妞,1
1277,姐,3544,狙,1
1277,姐,4488,组,1
1278,姑,1242,奶,1
1278,姑,1253,妊,1
1278,姑,1276,始,1
1278,姑,3507,牯,1
1278,姑,3613,玙,1
1279,姒,1282,姗,1
1280,姓,1252,妈,1
1280,姓,1261,妣,1
1280,姓,4769,胜,1
1281,委,1263,妥,1
1281,委,1298,娄,1
1281,委,7046,鸱,1
1283,姘,1311,娣,1
1283,姘,6803,饼,1
1285,姜,2148,拳,1
1285,姜,2898,毒,1
1285,姜,4626,美,1
1285,姜,5083,荽,1
1285,姜,5142,萋,1
1286,姝,1271,妹,1
1287,姞,1278,姑,1
1289,姥,1265,妩,1
1289,姥,1297,娃,1
1289,姥,3402,烤,1
1289,姥,7039,鸪,1
1290,姨,1307,娘,1
1290,姨,1346,嫂,1
1290,姨,1415,宜,1
1291,姬,1268,妮,1
1291,姬,1307,娘,1
1291,姬,3378,炬,1
1292,姹,1306,娓,1
1294,姽,1276,始,1
1295,姿,1404,安,1
1296,威,1818,忒,1
1297,娃,1278,姑,1
1297,娃,1287,姞,1
1297,娃,1292,姹,1
1297,娃,1304,娌,1
1298,娄,1263,妥,1
1298,娄,1273,妾,1
1298,娄,1281,委,1
1298,娄,1305,娑,1
1298,娄,1328,婪,1
1298,娄,5992,辈,1
1299,娅,1097,垭,1
1299,娅,1245,好,1
1304,娌,1323,婕,1
1304,娌,3561,狸,1
1306,娓,1268,妮,1
1307,娘,1268,妮,1
1307,娘,1288,姣,1
1307,娘,1322,婊,1
1307,娘,1340,媲,1
1307,娘,3413,烺,1
1308,娜,1332,婶,1
1310,娠,1090,垢,1
1310,娠,1313,娩,1
1310,娠,1322,婊,1
1310,娠,2179,振,1
1312,娥,2022,我,1
1312,娥,5361,蛾,1
1313,娩,1265,妩,1
1313,娩,1314,娱,1
1314,娱,1313,娩,1
1314,娱,1709,庾,1
1317,娶,1302,娈,1
1317,娶,4262,竖,1
1318,娼,1339,媪,1
1321,婉,1288,姣,1
1321,婉,1300,娆,1
1321,婉,1345,嫁,1
1321,婉,1414,宛,1
1322,婊,1290,姨,1
1323,婕,1290,姨,1
1323,婕,1297,娃,1
1328,婪,1355,嫠,1
1328,婪,2710,梵,1
1330,婴,1328,婪,1
1330,婴,2383,斐,1
1332,婶,1316,娴,1
1332,婶,1325,婞,1
1332,婶,1331,婵,1
1332,婶,1354,嫜,1
1333,婷,1264,妨,1
1335,婿,1306,娓,1
1335,婿,1318,娼,1
1335,婿,1337,媚,1
1335,婿,4421,糈,1
1336,媒,1141,堞,1
1336,媒,1352,嫘,1
1337,媚,1585,嵋,1
1337,媚,2759,楣,1
1339,媪,1318,娼,1
1341,媳,1054,坛,1
1341,媳,1310,娠,1
1341,媳,1329,婳,1
1341,媳,3447,熄,1
1345,嫁,1288,姣,1
1345,嫁,1313,娩,1
1346,嫂,590,博,1
1346,嫂,1313,娩,1
1346,嫂,2887,殴,1
1346,嫂,3242,溲,1
1348,嫌,2385,斓,1
1352,嫘,4442,累,1
1352,嫘,5429,螺,1
1353,嫚,1349,嫒,1
1354,嫜,1325,婞,1
1360,嫪,3455,熠,1
1360,嫪,3771,略,1
1363,嬉,964,嘻,1
1366,嬲,4432,糨,1
1367,嬴,6769,飙,1
1370,子,75,了,1
1370,子,81,于,1
1370,子,1467,小,1
1371,孑,449,刁,1
1371,孑,2052,手,1
1373,孔,433,凤,1
1373,孔,559,北,1
1374,孕,57,乒,1
1374,孕,1378,孚,1
1374,孕,7034,鸤,1
1375,字,95,交,1
1375,字,1379,孛,1
1376,存,163,众,1
1376,存,689,后,1
1376,存,1218,夺,1
1376,存,1911,悖,1
1377,孙,1373,孔,1
1380,孜,643,及,1
1380,孜,2358,政,1
1380,孜,2359,故,1
1381,孝,5991,辇,1
1382,孟,664,召,1
1382,孟,2053,扌,1
1384,季,1731,弄,1
1384,季,4175,秀,1
1385,孤,1747,弧,1
1385,孤,2087,抓,1
1385,孤,3541,狐,1
1387,学,1375,字,1
1387,学,1393,孳,1
1387,学,1759,当,1
1387,学,1869,总,1
1387,学,2390,斝,1
1388,孩,6846,驻,1
1388,孩,6857,骇,1
1389,孪,105,亲,1
1389,孪,1751,弯,1
1389,孪,2165,挛,1
1389,孪,2663,栾,1
1389,孪,6011,辛,1
1391,孰,120,仇,1
1391,孰,537,勍,1
1391,孰,2373,敦,1
1394,孵,5578,觯,1
1395,孺,2010,懦,1
1395,孺,4433,糯,1
1396,孽,1393,孳,1
1396,孽,5097,莩,1
1397,宀,3490,片,1
1398,宁,76,予,1
1398,宁,80,亍,1
1398,宁,1375,字,1
1398,宁,3032,泞,1
1398,宁,3786,疒,1
1398,宁,4226,穴,1
1399,它,126,仑,1
1399,它,1401,宅,1
1399,它,1472,尘,1
1399,它,3007,沱,1
1401,宅,1375,字,1
1401,宅,1399,它,1
1401,宅,1425,宪,1
1401,宅,1677,庀,1
1403,守,1398,宁,1
