target,target_label,prediction,prediction_label,count
4741,肪,2439,昉,5
4775,胧,2461,昽,5
4875,自,3890,白,5
4933,艹,1725,廾,5
4942,芋,4941,芊,5
4961,芫,4951,芜,5
4992,苘,5046,茼,5
4996,苟,5047,荀,5
5012,茂,5098,莪,5
5101,莱,5123,菜,5
5107,莸,5106,获,5
5393,蝉,5385,蜱,5
5462,衔,5463,街,5
5495,袪,4142,祛,5
5555,观,2842,欢,5
5558,视,4144,祝,5
5561,觉,367,党,5
5609,记,2959,汜,5
5675,诶,3131,涘,5
5686,谁,4534,维,5
5693,谈,3673,琰,5
5706,谖,3221,湲,5
5718,谣,6111,遥,5
5727,谬,3699,璆,5
6026,迂,6034,迓,5
6030,迈,6033,近,5
6105,道,6104,遒,5
6286,钓,4460,约,5
6305,钧,6286,钓,5
6413,错,6411,锗,5
6520,闹,6512,闱,5
6536,阉,6531,阄,5
6717,项,6714,顶,5
6819,馏,6464,镏,5
7057,鸽,7066,鹆,5
7063,鹃,7079,鹘,5
7108,麋,7106,麇,5
28,丧,5470,表,4
33,中,3752,申,4
46,乃,448,刀,4
67,习,1757,彐,4
81,于,1371,孑,4
83,云,82,亏,4
94,亢,355,元,4
120,仇,115,仂,4
139,令,55,乏,4
139,令,134,仝,4
142,仪,165,伙,4
176,伪,115,仂,4
179,估,217,佶,4
184,伺,687,同,4
190,位,141,仨,4
194,佑,179,估,4
221,使,246,便,4
223,侄,6615,隹,4
231,侗,287,倜,4
281,倒,226,例,4
340,僬,3426,焦,4
357,充,366,兖,4
372,八,110,人,4
373,公,1672,幺,4
392,冈,4604,网,4
413,决,3044,泱,4
422,准,3805,疰,4
464,刚,460,刖,4
464,刚,463,则,4
465,创,469,刨,4
482,刽,6278,钊,4
528,励,520,劢,4
553,匈,548,勾,4
581,半,34,丰,4
608,却,525,劫,4
617,厅,4,万,4
617,厅,2393,斤,4
627,原,625,厚,4
638,县,1922,悬,4
660,叨,677,叻,4
675,司,67,习,4
682,各,699,吝,4
692,向,196,何,4
709,含,4890,舍,4
725,呆,2543,朵,4
746,味,2452,昧,4
760,咎,2448,昝,4
785,咸,2021,成,4
829,唆,779,咬,4
866,啥,795,哈,4
880,啼,5917,蹄,4
906,喷,868,啧,4
963,嘹,3999,瞭,4
993,嚣,977,器,4
1027,土,1184,士,4
1029,在,1612,左,4
1065,坪,1049,坏,4
1075,垃,2118,拉,4
1211,央,1209,夬,4
1213,失,1211,央,4
